ticker1,date,price1,ticker2,price2,ticker3,price3,x1,x2,x3,is_open_x,w1,w2,w3,spread,half_life,is_stationary,traceT,critical_vals,hurst_dfa,ou_edge_snr,shares1,shares2,shares3,dP1,dP2,dP3,pnl1,pnl2,pnl3,pnl,price1_r,price2_r,price3_r,zscore_composed,composed_std,composed_entropy,composed_risk_spread,composed_reward_spread,composed_rr,pnl_vol_composed,pnl_mean_composed,pnl_roll_min_composed,pnl_roll_max_composed,price1_std_composed,price2_std_composed,price3_std_composed,traceT_vol,critical_vals_vol,w1_vol,w2_vol,w3_vol,current_gate_score,k_raw,d1,d1_s,d2,bp1,bp2,bp3,GrossPnL,total_costs,entry_edge,uuid,ticker1_has_earnings,ticker1_days_to_earnings,ticker2_has_earnings,ticker2_days_to_earnings,ticker3_has_earnings,ticker3_days_to_earnings,ticker1_days_to_earnings_missing,ticker2_days_to_earnings_missing,ticker3_days_to_earnings_missing,n_unknown_earnings,min_days_to_earnings,earnings_within_3d,earnings_within_5d,earnings_within_10d,n_earnings_next_5d,ticker1_has_earnings_history,ticker1_days_since_last_earnings,ticker1_last_reportedEPS,ticker1_last_estimatedEPS,ticker1_last_surprise,ticker1_last_surprise_pct,ticker1_last_report_time_post_market,ticker1_last_report_time_pre_market,ticker1_surprise_pct_mean_4q,ticker1_surprise_pct_std_4q,ticker1_surprise_momentum,ticker2_has_earnings_history,ticker2_days_since_last_earnings,ticker2_last_reportedEPS,ticker2_last_estimatedEPS,ticker2_last_surprise,ticker2_last_surprise_pct,ticker2_last_report_time_post_market,ticker2_last_report_time_pre_market,ticker2_surprise_pct_mean_4q,ticker2_surprise_pct_std_4q,ticker2_surprise_momentum,ticker3_has_earnings_history,ticker3_days_since_last_earnings,ticker3_last_reportedEPS,ticker3_last_estimatedEPS,ticker3_last_surprise,ticker3_last_surprise_pct,ticker3_last_report_time_post_market,ticker3_last_report_time_pre_market,ticker3_surprise_pct_mean_4q,ticker3_surprise_pct_std_4q,ticker3_surprise_momentum,max_surprise_diff,mean_last_surprise_pct,std_last_surprise_pct,min_days_since_last_earnings,max_days_since_last_earnings,std_days_since_last_earnings,n_assets_with_earnings_history,any_earnings_last_3d,any_earnings_last_5d,any_earnings_last_10d,n_earnings_last_5d,volume1,body1,upper_wick1,lower_wick1,candle_ratio1,gap1,TR1,delta_volume1,volume_price_interaction1_1,volume_price_interaction2_1,vol_normalized_volume1,vwap1,vwap_dev_close1,vwap_dev_tr_close1,volume2,body2,upper_wick2,lower_wick2,candle_ratio2,gap2,TR2,delta_volume2,volume_price_interaction1_2,volume_price_interaction2_2,vol_normalized_volume2,vwap2,vwap_dev_close2,vwap_dev_tr_close2,volume3,body3,upper_wick3,lower_wick3,candle_ratio3,gap3,TR3,delta_volume3,volume_price_interaction1_3,volume_price_interaction2_3,vol_normalized_volume3,vwap3,vwap_dev_close3,vwap_dev_tr_close3,volume_ratio_1_2,volume_ratio_2_3,volume_ratio_1_3,body_ratio_1_2,body_ratio_2_3,body_ratio_1_3,upper_wick_ratio_1_2,upper_wick_ratio_2_3,upper_wick_ratio_1_3,lower_wick_ratio_1_2,lower_wick_ratio_2_3,lower_wick_ratio_1_3,candle_ratio_ratio_1_2,candle_ratio_ratio_2_3,candle_ratio_ratio_1_3,gap_1_2,gap_2_3,gap_1_3,TR_1_2,TR_2_3,TR_1_3,is_open_y,composed_log_price1_mean,composed_log_price1_std,composed_log_price1_skew,composed_log_price1_kurt,composed_price1_return_sum,composed_log_price2_mean,composed_log_price2_std,composed_log_price2_skew,composed_log_price2_kurt,composed_price2_return_sum,composed_log_price3_mean,composed_log_price3_std,composed_log_price3_skew,composed_log_price3_kurt,composed_price3_return_sum,composed_rolling_beta_1_2,composed_rolling_alpha_1_2,composed_corr_1_2,composed_rolling_beta_2_3,composed_rolling_alpha_2_3,composed_corr_2_3,composed_rolling_beta_1_3,composed_rolling_alpha_1_3,composed_corr_1_3,corr_mean,corr_min,corr_max,corr_range,corr_std,corr_energy,corr_break,corr_dispersion,beta_dispersion,alpha_1_2_norm,alpha_2_3_norm,alpha_1_3_norm,composed_log_price1_skew_abs,composed_log_price1_kurt_abs,skew_vol_norm_1,kurt_vol_norm_1,shape_instability_1,skew_pos_1,ret1_vol_norm,composed_log_price2_skew_abs,composed_log_price2_kurt_abs,skew_vol_norm_2,kurt_vol_norm_2,shape_instability_2,skew_pos_2,ret2_vol_norm,composed_log_price3_skew_abs,composed_log_price3_kurt_abs,skew_vol_norm_3,kurt_vol_norm_3,shape_instability_3,skew_pos_3,ret3_vol_norm,ret_dispersion_123,spy_return_10,spy_return_20,spy_return_60,spy_return_120,spy_return_250,spy_hurst_60,spy_hurst_120,spy_hurst_250,spy_ema_slope_10,spy_ema_slope_20,spy_ema_slope_60,spy_ema_slope_120,spy_ema_slope_250,spy_vol_10,spy_vol_20,spy_vol_60,spy_vol_120,spy_vol_250,spy_vol_z_10,spy_vol_z_20,spy_vol_z_60,spy_vol_z_120,spy_vol_z_250,spy_vol_vol_10,spy_vol_vol_20,spy_vol_vol_60,spy_vol_vol_120,spy_vol_vol_250,tlt_return_10,tlt_return_20,tlt_return_60,tlt_return_120,tlt_return_250,tlt_hurst_60,tlt_hurst_120,tlt_hurst_250,tlt_ema_slope_10,tlt_ema_slope_20,tlt_ema_slope_60,tlt_ema_slope_120,tlt_ema_slope_250,tlt_vol_10,tlt_vol_20,tlt_vol_60,tlt_vol_120,tlt_vol_250,tlt_vol_z_10,tlt_vol_z_20,tlt_vol_z_60,tlt_vol_z_120,tlt_vol_z_250,tlt_vol_vol_10,tlt_vol_vol_20,tlt_vol_vol_60,tlt_vol_vol_120,tlt_vol_vol_250,gld_return_10,gld_return_20,gld_return_60,gld_return_120,gld_return_250,gld_hurst_60,gld_hurst_120,gld_hurst_250,gld_ema_slope_10,gld_ema_slope_20,gld_ema_slope_60,gld_ema_slope_120,gld_ema_slope_250,gld_vol_10,gld_vol_20,gld_vol_60,gld_vol_120,gld_vol_250,gld_vol_z_10,gld_vol_z_20,gld_vol_z_60,gld_vol_z_120,gld_vol_z_250,gld_vol_vol_10,gld_vol_vol_20,gld_vol_vol_60,gld_vol_vol_120,gld_vol_vol_250,NetPnL,daily_pnl,is_inverse1,is_inverse2,is_inverse3,abs_zscore_composed,hl_log,beta_dispersion_log,hurst_mr,edge_over_hl,snr_over_hl,zs_mr,snr_mr,stability,risk_score,trend_flag,is_cointegrated,spread_sign,is_open,n_unique_categories,same_category,same_category_12,same_category_13,same_category_23,same_sector_12,same_sector_13,same_sector_23,same_industry_12,same_industry_13,same_industry_23,same_location_12,same_location_13,same_location_23,hmm_state,hmm_p0,hmm_p1,hmm_p2,hmm_state_change,hmm_duration,normalized_pnl_by_risk,tail_proba,calibrated_tail_p,total_bp,category1,sector1,industry1,category2,sector2,industry2,category3,sector3,industry3,industry_triplet,sector_triplet,triplet,remove_reason
BABA,2026-06-22,104.97,SCHW,92.03,SE,89.04,4.653674595047707,4.522114610850766,4.489085706967289,0,0.5095408517249329,-0.23596268660971162,-0.2544964616653555,0.1617305755422176,14.0,False,26.39127746548154,27.0669,1.352506586228995,0.5432718733429466,188.13187941776212,-99.0409857402566,-111.13580716999628,-0.12199999999998568,-0.46999999999999886,-0.9699999999999989,-22.952089288964284,46.54926329792049,107.80173295489627,131.39890696385248,-30.735557101398992,-9.257902261480611,-38.30046629373513,-1.8650003410939968,0.03835601678388438,2.8309729974871862,0.10857787541770705,0.0722175571569774,0.6591735575315626,112.41154231709157,-33.82808319257414,-252.479464980733,379.0300206160225,6.726115877215676,2.627813919237325,3.797136236869104,21.20712319615972,27.0669,0.28569269340880876,-0.4464278672161397,-0.2678794393750515,1.5010030544329371,4.447941818906774,112.74797894720407,26.347495265521946,279.99594026908187,20212.889124644364,-9360.363562311652,-10095.576723322463,163.13373693893817,70.37058957249641,-0.0858605240017128,1b835b94-6e59-415a-b432-b4ed10f445a4,1,67,1,25,1,50,0,0,0,0,25.0,0,0,0,0,1,40,0.62,5.74,-5.12,-89.1986,0,1,-38.403075,36.15202189840148,-54.0066,1,67,1.43,1.4,0.03,2.1429,0,1,2.6448250000000013,2.071636088336972,2.1429,1,41,0.81,0.77,0.04,5.1948,0,1,-5.9097250000000034,10.429713614277029,9.483,94.3934,-27.286966666666668,53.638757255396335,40.0,67,15.307950004273378,3,0,0,0,0,11963000.0,-0.12199999999998568,1.4380000000000308,1.0600000000000023,-0.046564885496177405,0.0,3.1899999999999977,-2640000.0,1459485.9999998286,3750156.739811915,31343060.000000224,127.5521296835523,-0.17704235703141094,-7.079037518354957,11446000.0,-0.46999999999999886,0.19000000000001194,0.6700000000000017,-0.35338345864661236,0.0,1.3300000000000125,-15984000.0,5379619.999999987,8606015.037593905,15223180.000000143,30.231874671549736,2.0441380496528234,46.464755886052394,2717000.0,-0.9699999999999989,0.4899999999999949,0.30000000000001137,-0.5511363636363614,0.0,2.5400000000000063,-821000.0,2635489.9999999967,1069685.039370076,4781920.000000014,97.49622777711397,-0.08673389699184814,-3.329223534296829,1.0451686178577668,4.2127346337872655,4.403018034596982,0.25957446808507656,0.4845360824742262,0.12577319587627403,7.568421052631265,0.38775510204084473,2.9346938775511138,1.5820895522388054,2.2333333333332543,3.533333333333207,0.13176871853173763,0.641190605379423,0.08448886440543563,0.0,0.0,0.0,2.3984962406014794,0.5236220472440981,1.2559055118110196,0,4.766627809627333,0.055968855640758916,-0.1671944148060136,-0.6972542021050001,-0.173711312370189,4.5115516819230725,0.02332288311792908,0.27157121762544584,-0.6563072002663678,0.012216130191187391,4.474516370516121,0.03519164831799017,0.05201526949599771,-0.6316080564822468,0.04509243602712809,-0.17658115801939153,110.92164736468398,-0.35558906048168215,0.34909340896589625,55.38778677295238,0.19123677734791472,-0.2598483368734516,115.5124105632155,-0.267539605299637,-0.1439639628111348,-0.35558906048168215,0.19123677734791472,0.5468258378295969,0.2936116973007798,0.23459252534854688,1,1.0936516756591939,0.33017097168874915,1841.01147007588,1170.8033829074734,1917.2062247130136,0.1671944148060136,0.6972542021050001,-2.9872225484937225,-12.457673762467932,0.8644486169110137,0,-3.1036583957827335,0.27157121762544584,0.6563072002663678,11.643482187435973,-28.138847933167018,0.9278784178918136,1,0.5237605646290023,0.05201526949599771,0.6316080564822468,1.4780152100519235,-17.94715904228709,0.6836233259782445,1,1.2813027203774614,0.4376074967946342,0.006098705515911185,0.011776645921544926,0.019904192120015374,0.12770087398943986,0.1039136957239215,0.11917739134717872,0.3088143942902633,0.5196578456055027,-1.1589974923224833e-06,3.771527830501338e-05,-0.0006521253639040908,0.0010047877284120321,0.0003778161671898761,0.008023699916858567,0.007666443913424481,0.005993922804096223,0.006535825931337927,0.00627739225241768,1.2119754235578812,1.1550638926118117,0.8886282387486807,0.9749543922613906,0.9337854372991268,0.0006961412932424151,0.0010115630909055206,0.0004451092420663799,5.624513918460796e-05,6.312418533346461e-05,0.003723965667533413,0.01203637084437581,0.009042971690635504,0.0029081623474205287,-0.0017756325277122897,0.3594468975180824,0.5419700124161778,0.536922613282355,3.292402568014132e-05,0.00020211148338769754,0.0003092069007414903,0.00035003116209795723,0.0002535345780791103,0.0040553355844535,0.004269463960309909,0.004367446350271738,0.004141070802197525,0.004133623865340241,0.9827788514158793,1.0345804625038741,1.0582842132934407,1.0035197849253117,1.001718233284456,0.00037197658933059235,0.00024437075350255635,8.258183510643866e-05,8.840332329863714e-05,2.1913883705931245e-05,-0.005057523780717332,-0.02984225650337713,-0.11550674124278615,-0.07920430099721099,-0.03570530974767916,0.2567699781819929,0.3694927970110427,0.42419339180041077,0.00011897780551727195,-4.912973290058589e-05,-0.0012935315283838095,-8.464268330771185e-05,-0.002529989377803424,0.014578243537561856,0.014847869488054574,0.01147665411479319,0.011794114363597372,0.014535059509153448,1.0127970076271093,1.03134704867255,0.7994102360892673,0.8212512370569112,1.0098259824048725,0.0033695359925920796,0.001892777720290899,0.0006921359512886289,0.0005253601597054845,0.00018101094087137623,92.76314736644176,115.20033992387644,0,0,0,1.8650003410939968,2.70805020110221,0.2853074841137176,-0.8525065862289949,-0.023155167633974034,0.14651146664127151,-1.5899250741019544,-0.4631428501378263,0.1825186021618087,-0.004226248829375296,1,0,1.0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.0,3.358102990946603e-98,0.0,0,2,0.8252101648492159,0.000712294698812615,0.00016685155639954266,39668.82941027848,ADR,Consumer Cyclical,Internet Retail,COMMON_STOCK,Financial Services,Capital Markets,ADR,Consumer Cyclical,Internet Retail,Capital Markets|Internet Retail|Internet Retail,Consumer Cyclical|Consumer Cyclical|Financial Services,BABA-SCHW-SE,pca_concentration
